accuracy,split_method,layer,seed
0.988292773778206,spatial,layer3,326
0.9996526091982464,spatial,layer4,326
0.9931731906454117,spatial,layer5,326
1.0,spatial,layer1,327
0.9915050604197844,spatial,layer2,327
0.9969858073965088,spatial,layer3,327
0.9993346590823288,spatial,layer4,327
0.9970264038021696,spatial,layer5,327
1.0,spatial,layer1,328
0.9743052436183142,spatial,layer2,328
0.9903307035094728,spatial,layer3,328
0.9998174698972532,spatial,layer4,328
0.9977187229621134,spatial,layer5,328
0.9999772144688124,spatial,layer1,329
0.9885931993270024,spatial,layer2,329
0.9927991861595452,spatial,layer3,329
0.9998115818294224,spatial,layer4,329
0.9956757851698976,spatial,layer5,329
1.0,spatial,layer1,330
0.952602274585706,spatial,layer2,330
0.9960094859971552,spatial,layer3,330
0.9645891706409622,spatial,layer4,330
0.9982691778670708,spatial,layer5,330
1.0,spatial,layer1,331
0.992756793370881,spatial,layer2,331
0.9866471372178072,spatial,layer3,331
0.9985750997189218,spatial,layer4,331
0.9956190400153612,spatial,layer5,331
1.0,spatial,layer1,332
0.985292164421655,spatial,layer2,332
0.9954765716737184,spatial,layer3,332
1.0,spatial,layer4,332
0.999659516513449,spatial,layer5,332
1.0,spatial,layer1,333
0.9728054900674856,spatial,layer2,333
0.9849588517382908,spatial,layer3,333
0.997998092992671,spatial,layer4,333
0.9999375780274656,spatial,layer5,333
0.9999544263415744,spatial,layer1,334
0.990066375497182,spatial,layer2,334
0.9916907576690968,spatial,layer3,334
0.9994524096917596,spatial,layer4,334
0.9987742501094264,spatial,layer5,334
1.0,spatial,layer1,335
0.9015416866543162,spatial,layer2,335
0.985483173115862,spatial,layer3,335
0.999935231253864,spatial,layer4,335
0.9971172124409662,spatial,layer5,335
1.0,spatial,layer1,336
0.9653485331541808,spatial,layer2,336
0.9934301682319802,spatial,layer3,336
0.999852800731019,spatial,layer4,336
0.9981159588489692,spatial,layer5,336
1.0,spatial,layer1,337
0.9652531152749037,spatial,layer2,337
0.9944064738181032,spatial,layer3,337
1.0,spatial,layer4,337
0.9852169353908004,spatial,layer5,337
1.0,spatial,layer1,338
0.9659018232753056,spatial,layer2,338
0.9879986191523508,spatial,layer3,338
0.9995348426413871,spatial,layer4,338
0.996878831974924,spatial,layer5,338
1.0,spatial,layer1,339
0.9814226350624866,spatial,layer2,339
0.9926329273978884,spatial,layer3,339
0.9999057909147112,spatial,layer4,339
0.9946940389446782,spatial,layer5,339
1.0,spatial,layer1,340
0.9939398317520878,spatial,layer2,340
0.9861271406679272,spatial,layer3,340
0.9998233579650838,spatial,layer4,340
0.9982521393622236,spatial,layer5,340
1.0,spatial,layer1,341
0.9853914264745904,spatial,layer2,341
0.9929185656902538,spatial,layer3,341
1.0,spatial,layer4,341
0.9985018568795028,spatial,layer5,341
1.0,spatial,layer1,342
0.9971721675727836,spatial,layer2,342
0.99506735861874,spatial,layer3,342
0.9988930612753858,spatial,layer4,342
0.9966348400638164,spatial,layer5,342
1.0,spatial,layer1,343
0.9797434339473534,spatial,layer2,343
0.9972032328648632,spatial,layer3,343
0.9992463290511068,spatial,layer4,343
0.9959992525329748,spatial,layer5,343
1.0,spatial,layer1,344
0.9731033062276092,spatial,layer2,344
0.983914364954618,spatial,layer3,344
0.9994759624831066,spatial,layer4,344
0.9923276543995712,spatial,layer5,344
1.0,spatial,layer1,345
0.989860267902968,spatial,layer2,345
0.992777904004922,spatial,layer3,345
0.9999411193216948,spatial,layer4,345
0.9978038406134097,spatial,layer5,345
1.0,spatial,layer1,346
0.980338769239994,spatial,layer2,346
0.9950672691921943,spatial,layer3,346
0.999705596608473,spatial,layer4,346
0.9980081329595792,spatial,layer5,346
1.0,spatial,layer1,347
0.9707446579224596,spatial,layer2,347
0.9865575832576404,spatial,layer3,347
0.9973091672154546,spatial,layer4,347
0.9926908155309716,spatial,layer5,347
1.0,spatial,layer1,348
0.9975766821075291,spatial,layer2,348
0.9928162410013992,spatial,layer3,348
0.999935231253864,spatial,layer4,348
0.9983315921107854,spatial,layer5,348
1.0,spatial,layer1,349
0.9960998103139036,spatial,layer2,349
0.9876065030169608,spatial,layer3,349
1.0,spatial,layer4,349
0.998513190549381,spatial,layer5,349
1.0,spatial,layer1,350
0.9940314209680962,spatial,layer2,350
0.9875978865330108,spatial,layer3,350
1.0,spatial,layer4,350
0.9986664142369778,spatial,layer5,350
1.0,spatial,layer1,351
0.9908868224709646,spatial,layer2,351
0.9940227702305168,spatial,layer3,351
1.0,spatial,layer4,351
0.999994325114207,spatial,layer5,351
1.0,spatial,layer1,352
0.9789572127240528,spatial,layer2,352
0.9806783745245088,spatial,layer3,352
0.9996820460705668,spatial,layer4,352
0.9997446373850868,spatial,layer5,352
1.0,spatial,layer1,353
0.9815331529252171,spatial,layer2,353
0.9938095781639336,spatial,layer3,353
1.0,spatial,layer4,353
1.0,spatial,layer5,353
1.0,spatial,layer1,354
0.993684122877858,spatial,layer2,354
0.9970284763093666,spatial,layer3,354
1.0,spatial,layer4,354
0.9981556841766392,spatial,layer5,354
0.9999772131707874,spatial,layer1,355
0.9972446882572866,spatial,layer2,355
0.988399440562072,spatial,layer3,355
0.9996231636588456,spatial,layer4,355
1.0,spatial,layer5,355
1.0,spatial,layer1,356
0.989677056702522,spatial,layer2,356
0.98674529566568,spatial,layer3,356
0.9999293431860334,spatial,layer4,356
0.998825298962899,spatial,layer5,356
1.0,spatial,layer1,357
0.98816203437442,spatial,layer2,357
0.991200394295453,spatial,layer3,357
0.999935231253864,spatial,layer4,357
0.999994325114207,spatial,layer5,357
1.0,spatial,layer1,358
0.987433157319682,spatial,layer2,358
0.9964955224528534,spatial,layer3,358
0.9999646715930168,spatial,layer4,358
1.0,spatial,layer5,358
0.9999772138197998,spatial,layer1,359
0.9927072056351492,spatial,layer2,359
0.9965509391924792,spatial,layer3,359
1.0,spatial,layer4,359
0.9976903519145074,spatial,layer5,359
1.0,spatial,layer1,360
0.9861852242684548,spatial,layer2,360
0.9923004736727814,spatial,layer3,360
0.999658502119642,spatial,layer4,360
0.9995403395643366,spatial,layer5,360
1.0,spatial,layer1,361
0.993153644098222,spatial,layer2,361
0.9944363265619552,spatial,layer3,361
0.9998822386433892,spatial,layer4,361
0.99910337673964,spatial,layer5,361
1.0,spatial,layer1,362
0.9953174907182404,spatial,layer2,362
0.9957409071815564,spatial,layer3,362
0.9991462301645716,spatial,layer4,362
0.9977413954544164,spatial,layer5,362
1.0,spatial,layer1,363
0.9981872890173736,spatial,layer2,363
0.9916224822283282,spatial,layer3,363
0.9999646715930168,spatial,layer4,363
0.998121633412728,spatial,layer5,363
1.0,spatial,layer1,364
0.9851167167174568,spatial,layer2,364
0.995983919456724,spatial,layer3,364
0.999540732442634,spatial,layer4,364
0.9978265395125132,spatial,layer5,364
1.0,spatial,layer1,365
0.9985536333565856,spatial,layer2,365
0.982827172178788,spatial,layer3,365
0.9996879379519128,spatial,layer4,365
0.9989501535350946,spatial,layer5,365
1.0,spatial,layer1,366
0.9960959991271304,spatial,layer2,366
0.9741851846685792,spatial,layer3,366
0.999434745488268,spatial,layer4,366
0.9969412652186538,spatial,layer5,366
1.0,spatial,layer1,367
0.9966607907484512,spatial,layer2,367
0.9977404110350844,spatial,layer3,367
1.0,spatial,layer4,367
0.999994325114207,spatial,layer5,367
1.0,spatial,layer1,368
0.9976492010443826,spatial,layer2,368
0.994163470176596,spatial,layer3,368
0.9996231747527085,spatial,layer4,368
0.9999886503894312,spatial,layer5,368
1.0,spatial,layer1,369
0.9967599928715704,spatial,layer2,369
0.97785171602125,spatial,layer3,369
1.0,spatial,layer4,369
1.0,spatial,layer5,369
1.0,spatial,layer1,370
0.9906616646227469,spatial,layer2,370
0.9946196576145482,spatial,layer3,370
1.0,spatial,layer4,370
0.999994325114207,spatial,layer5,370
1.0,spatial,layer1,371
0.9916653361228034,spatial,layer2,371
0.9933875419421404,spatial,layer3,371
1.0,spatial,layer4,371
1.0,spatial,layer5,371
1.0,spatial,layer1,372
0.9843037863116032,spatial,layer2,372
0.9976423599172424,spatial,layer3,372
1.0,spatial,layer4,372
0.9999943252752242,spatial,layer5,372
1.0,spatial,layer1,373
0.991241738492806,spatial,layer2,373
0.9853298298557458,spatial,layer3,373
1.0,spatial,layer4,373
1.0,spatial,layer5,373
1.0,spatial,layer1,374
0.9899823378749124,spatial,layer2,374
0.9721387697758808,spatial,layer3,374
1.0,spatial,layer4,374
1.0,spatial,layer5,374
1.0,spatial,layer1,375
0.9900549152123884,spatial,layer2,375
0.99192954899314,spatial,layer3,375
0.9999057936881772,spatial,layer4,375
0.9993133388190564,spatial,layer5,375
0.9999658197561808,spatial,layer1,376
0.9751905583191868,spatial,layer2,376
0.9991899596280588,spatial,layer3,376
1.0,spatial,layer4,376
0.9998808307797072,spatial,layer5,376
1.0,spatial,layer1,377
0.9841702915175872,spatial,layer2,377
0.9961373983107484,spatial,layer3,377
1.0,spatial,layer4,377
0.9998865055044832,spatial,layer5,377
0.9999544263415746,spatial,layer1,378
0.9858759993063811,spatial,layer2,378
0.990109038368583,spatial,layer3,378
0.999835134100745,spatial,layer4,378
0.996056005577348,spatial,layer5,378
0.9999886065853936,spatial,layer1,379
0.9909517006111328,spatial,layer2,379
0.9963377678466812,spatial,layer3,379
0.999870462507728,spatial,layer4,379
1.0,spatial,layer5,379
1.0,spatial,layer1,380
0.9909173460443148,spatial,layer2,380
0.9958176530610938,spatial,layer3,380
0.9997056052755536,spatial,layer4,380
1.0,spatial,layer5,380
1.0,spatial,layer1,381
0.9432827664915008,spatial,layer2,381
0.9913625076277934,spatial,layer3,381
1.0,spatial,layer4,381
0.9996708659630008,spatial,layer5,381
1.0,spatial,layer1,382
0.9919324630469624,spatial,layer2,382
0.9959711433660786,spatial,layer3,382
1.0,spatial,layer4,382
0.9999432527522416,spatial,layer5,382
1.0,spatial,layer1,383
0.9891008222000848,spatial,layer2,383
0.9899895914044426,spatial,layer3,383
1.0,spatial,layer4,383
0.9996197934400184,spatial,layer5,383
1.0,spatial,layer1,384
0.992088932878976,spatial,layer2,384
0.9955916940828098,spatial,layer3,384
1.0,spatial,layer4,384
0.9980478611855568,spatial,layer5,384
1.0,spatial,layer1,385
0.988757296338598,spatial,layer2,385
0.9972544064784896,spatial,layer3,385
0.9999528954573556,spatial,layer4,385
1.0,spatial,layer5,385
1.0,spatial,layer1,386
0.993657413112755,spatial,layer2,386
0.9932766791993244,spatial,layer3,386
1.0,spatial,layer4,386
1.0,spatial,layer5,386
1.0,spatial,layer1,387
0.992482007445354,spatial,layer2,387
0.9933960595479588,spatial,layer3,387
0.999994112105511,spatial,layer4,387
1.0,spatial,layer5,387
1.0,spatial,layer1,388
0.9961684901744098,spatial,layer2,388
0.9886423784968796,spatial,layer3,388
1.0,spatial,layer4,388
1.0,spatial,layer5,388
1.0,spatial,layer1,389
0.9739924903702398,spatial,layer2,389
0.9955319997734235,spatial,layer3,389
0.9995937233196928,spatial,layer4,389
0.9432920247891714,spatial,layer5,389
1.0,spatial,layer1,390
0.9896083857259008,spatial,layer2,390
0.9929228222665876,spatial,layer3,390
0.999570183702308,spatial,layer4,390
0.9980535354272811,spatial,layer5,390
1.0,spatial,layer1,391
0.9907379639440498,spatial,layer2,391
0.9966660596021965,spatial,layer3,391
1.0,spatial,layer4,391
1.0,spatial,layer5,391
0.9999772131707874,spatial,layer1,392
0.9938405878310164,spatial,layer2,392
0.9772804441623124,spatial,layer3,392
0.999911678982542,spatial,layer4,392
0.9980024629042984,spatial,layer5,392
1.0,spatial,layer1,393
0.9932529113212875,spatial,layer2,393
